省份,市,区县,店铺名,地址,坐标,电话
安徽省,合肥市,包河区,暂无数据,暂无数据,"117.321362,31.825555",15256966588;0551-62785122;13865958977
安徽省,合肥市,包河区,广威消防器材有限公司(安徽总经销),淝河镇东二环路安徽国际五金机电商贸城一期B区3幢126号,"117.319877,31.828139",0551-65289259;13955154442
安徽省,合肥市,包河区,南京市双龙消防器材有限公司,南淝河路371号附近,"117.326030,31.825927",0551-62789556;15656006000
安徽省,合肥市,肥西县,双安消防劳保,华三路北200米,"117.091561,31.762276",13805699710
安徽省,合肥市,包河区,剑诚消防器材有限公司,五金城四路,"117.321924,31.827086",18130094257;13761627299
安徽省,合肥市,瑶海区,徐州神威消防器材有限公司直线处,明光路与金孔路交叉口西200米,"117.297469,31.874535",0551-62336871;13856945642
安徽省,合肥市,包河区,合肥市浙西消防器材有限公司,九华山路15号大门口,"117.289329,31.838568",0551-65589119
安徽省,合肥市,瑶海区,现代消防劳保,北一环路与北一环路入口交叉口西100米,"117.293790,31.880320",0551-65610785
安徽省,合肥市,巢湖市,安徽省巢湖市苏湾镇苏湾消防器材有限公司,331省道南50米,"117.834659,31.883059",13856588056
安徽省,合肥市,包河区,恒强消防,五金商贸城三期B区18栋125,"117.322869,31.826341",13700555440
安徽省,合肥市,巢湖市,平安消防,团结东路21号附近,"117.882377,31.597912",13956641138;18905657119
安徽省,合肥市,庐江县,平安消防,庐城镇军二西路三里岗168超市旁,"117.277656,31.255429",18656561656;13155657778
安徽省,合肥市,包河区,暂无数据,暂无数据,"117.322396,31.825700",15956933119
安徽省,合肥市,瑶海区,暂无数据,暂无数据,"117.341080,31.931598",18949861088
安徽省,合肥市,包河区,合肥捷新圆物资有限公司,五金机电商贸城二期A区14栋30-32号,"117.318044,31.824492",0551-62762533
安徽省,合肥市,包河区,暂无数据,暂无数据,"117.317910,31.825778",18315328005
安徽省,合肥市,包河区,暂无数据,暂无数据,"117.322826,31.826558",15255592119
安徽省,合肥市,包河区,大成消防管件配件,五金城四路,"117.319991,31.824289",0551-66278623
安徽省,合肥市,包河区,暂无数据,暂无数据,"117.318730,31.826696",0551-67193819;15855182848;18855145569
安徽省,合肥市,包河区,强盛消防管件,电工电气四街与五金城一路交叉口西南方向10米,"117.319491,31.827470",0551-67195285;15556958088
安徽省,合肥市,包河区,威尔顿消防管件,国际五金机电商贸城3期C区10幢127-128号,"117.326552,31.825678",0551-62786819;13909697859
安徽省,合肥市,肥东县,西苑五金消防门市部,店埠镇龙泉西路与桥头集路交叉口,"117.453008,31.878775",18955101468
安徽省,合肥市,包河区,合肥市南华消防水暖批发部,国际五金机电商贸城A区11幢103号,"117.320058,31.824354",15855171098;0551-62786094
安徽省,合肥市,瑶海区,消防安保,临泉路1592号北60米,"117.329359,31.877223",0551-65259919;15856983695
安徽省,合肥市,蜀山区,消防阀门KBG管PPR管保温,三郢路与望江西路交叉口北150米,"117.244348,31.832084",0551-65501176;15855125547
安徽省,合肥市,瑶海区,五金水暖电器消防4栋101号,轻工商城4幢101号电话号码,"117.293790,31.881501",13485712348
安徽省,合肥市,庐阳区,安徽省消防工程有限公司,霍邱路180号十六所物业大厦,"117.276619,31.865711",0551-62842079
安徽省,合肥市,瑶海区,暂无数据,暂无数据,"117.377450,31.858683",0551-62829119
安徽省,合肥市,包河区,安徽湘江消防工程有限公司,南淝河路淝河大厦A座2408室,"117.329309,31.829255",0551-62571119;18005695671
安徽省,合肥市,蜀山区,合肥长原消防工程有限责任公司,望江西路203号万科名郡生活广场首座808,"117.243258,31.830331",0551-65609300
安徽省,合肥市,肥东县,新疆恒顺消防工程有限公司(合肥分公司),撮镇镇青年工业园青年路与宣小路交口东200米,"117.404744,31.829829",15255557788
安徽省,合肥市,肥西县,众智集团,上派镇工业聚集区南方路与灯塔路交口双草塑胶1号楼,"117.150144,31.693816",13856099996
安徽省,合肥市,长丰县,众成工贸·大风消防,凤仪路与双凤路交汇处向南350米,"117.276707,31.962658",0551-66779119
安徽省,合肥市,瑶海区,安徽绅队消防工程有限公司,天水路新鼎明创新创业基地A座,"117.347542,31.904045",15956904629;16505519555
安徽省,合肥市,肥东县,合肥一帆消防设备有限公司,新世界路,"117.421850,31.842998",0551-67799771
安徽省,合肥市,包河区,暂无数据,暂无数据,"117.319335,31.824015",15855131786;18214731980
安徽省,合肥市,包河区,徽安锁业,淝河镇五里庙五金商贸城三期B区27栋三楼,"117.319801,31.827253",15209827539;15209827530
安徽省,合肥市,包河区,暂无数据,暂无数据,"117.321319,31.826407",0551-62785576;15212777318
安徽省,合肥市,庐阳区,安徽省正平消防工程有限公司,潜山北路鼎鑫中心A座911室,"117.241973,31.878471",18019576536
安徽省,合肥市,包河区,暂无数据,暂无数据,"117.318026,31.826842",15105642353;13023098289
安徽省,合肥市,包河区,合肥吉祥管件,尧渡河路附近,"117.322994,31.825171",0551-62785739;18214759778
安徽省,合肥市,蜀山区,万利五金机电(望江西路店),望江西路94号(消防三中队),"117.256787,31.830394",13866107262
安徽省,合肥市,蜀山区,暂无数据,暂无数据,"117.256858,31.830385",15256982596
安徽省,合肥市,长丰县,安徽全安消防安全设备有限公司,凤霞路与金泰路交叉口东南150米,"117.288992,31.967121",15345511919
安徽省,合肥市,巢湖市,巢湖市恒安消防工程有限公司,卧牛山街道银屏路景湖豪庭,"117.855901,31.608678",0551-82631119
安徽省,合肥市,包河区,鑫时代工程消防照明,当涂路东150米,"117.318451,31.824505",0551-67193806;18655103781
安徽省,合肥市,肥东县,山西宏源消防管件,华东国际建材中心F区103幢5号,"117.411735,31.837501",0551-64370258;0551-64370119;18656032423
安徽省,合肥市,庐江县,元盛消防庐江分公司,环城北路495号13栋附近,"117.276976,31.265281",13966657623
安徽省,合肥市,包河区,双安消防设备有限公司,尧渡河路,"117.326459,31.825649",0551-62786984;13965081070
安徽省,合肥市,包河区,合肥宝聚龙消防物资,国际五金机电城三期16栋105-106,"117.320199,31.823678",0551-62786913;15056061430
安徽省,合肥市,包河区,安徽天赐消防建材有限公司,淝河镇五金机电商贸城二期B区12栋124-126-128号,"117.320038,31.827248",0551-62785964;18326126119
安徽省,合肥市,包河区,安徽强盾消防设备有限公司,安徽国际五金机电商贸城三期C区3幢121号,"117.324334,31.826628",0551-62787192;18715047119
安徽省,合肥市,包河区,暂无数据,暂无数据,"117.321065,31.827514",0551-62762119;18326137119
安徽省,合肥市,蜀山区,合肥海邦消防设备有限公司,金寨路与习友路交口往北300米安行驾校院内,"117.237965,31.800147",0551-63527280
安徽省,合肥市,肥西县,合肥市华中消防设备有限公司,经开区繁华大道工投立恒工业广场C-11栋第1-4层,"117.148084,31.784955",0551-68792119;15375280298
安徽省,合肥市,肥西县,华南城消防大卖场,华南城一期精品五金区5B-1B1-6,"117.090373,31.761424",0551-63525857;0551-68887266;13913985555
安徽省,合肥市,肥西县,合肥市玉长消防技术有限公司,石楠路3号力源和润五楼,"117.187404,31.796734",13635606049;18019582175;0551-63447269
安徽省,合肥市,包河区,合肥焕焕消防,东二环路五金机电商贸城一期B区7栋101-103,"117.318574,31.827134",0551-65298689;15155137091
安徽省,合肥市,肥东县,山西太谷消防管件,华东国际建材中心F区101幢102-104室,"117.411782,31.836940",0551-64370119;18130025048
安徽省,合肥市,长丰县,安徽向阳消防安全科技有限公司,双凤开发区凤霞路23号,"117.288532,31.967299",0551-66677119;13339018119
安徽省,合肥市,瑶海区,安徽徽之峰消防设备有限公司,东淝河路与青桐路交叉口北100米,"117.340990,31.931623",18656597119
安徽省,合肥市,蜀山区,安徽维宁消防安全技术有限公司,莲花智谷创业园一期L13,"117.233165,31.767928",15056009530
安徽省,合肥市,瑶海区,合肥鑫耀达消防科技有限公司,新站区关井西路百帮创业服务中心内2栋,"117.364254,31.917619",0551-67222119
安徽省,合肥市,包河区,合肥通控消防科技有限公司,包河工业园纬一路22号,"117.353223,31.796729",13865808133
安徽省,合肥市,长丰县,合肥拓新消防安全科技有限公司,双凤经济开发区凤霞路23号对面附近,"117.288286,31.966594",0551-66677119;13339018119
安徽省,合肥市,肥西县,安徽炎安消防设备有限公司,华南城五金机电市场5区A-3A5-6,"117.090925,31.761030",15056583119
安徽省,合肥市,包河区,暂无数据,暂无数据,"117.311491,31.712597",13966665111
安徽省,合肥市,肥东县,安徽博曼瑞消防设备有限公司,和平路与钢材大道交叉口东南200米,"117.413445,31.835483",18788885885;18756971117
安徽省,合肥市,蜀山区,合肥筑平消防科技有限公司,金寨路4680号金潜广场1009室,"117.234423,31.792769",0551-65639119
安徽省,合肥市,瑶海区,安徽道圆消防设备有限公司,京商商贸城4街区,"117.342136,31.931770",15056966633
安徽省,合肥市,瑶海区,安徽辰龙消防设备制造有限公司,谷河路与铜陵路口安徽海斯顿机械2号厂房,"117.360545,31.973633",13855179878
安徽省,合肥市,肥东县,暂无数据,暂无数据,"117.414381,31.838170",0551-67669119;15209898119
安徽省,合肥市,肥东县,安徽踔腾消防设备有限公司,和平路,"117.410122,31.836329",18256813577;15256977578
安徽省,合肥市,包河区,合肥警升消防设备有限公司,五金商贸城二期B区20栋106-107号,"117.320245,31.826770",0551-62762531
安徽省,合肥市,瑶海区,安徽新恒基消防工程有限公司,站前路宝文大厦A座12层,"117.308286,31.887093",0551-64652144;0551-64261966
安徽省,合肥市,肥东县,天广消防工程有限公司安徽运营中心,撮镇镇华东国际建材中心装饰建材城C区120号楼,"117.412848,31.838337",0551-65899111;18656135888
安徽省,合肥市,瑶海区,安徽省翔泰消防设备销售有限公司,纬一路与经一路交叉口东50米,"117.347930,31.838078",18156070766
安徽省,合肥市,包河区,合肥市长顺消防经营部,安徽国际五金机电商贸城三期B区22幢,"117.317575,31.825188",0551-66188740;18609647699
安徽省,合肥市,肥东县,安徽建安消防产品制造有限公司合肥运营中心,华东国际建材中心钢材区I区103栋107-108号,"117.409045,31.836955",0551-67389119
安徽省,合肥市,庐江县,暂无数据,暂无数据,"117.301096,31.257023",18226638980;18326199666
安徽省,合肥市,包河区,芜湖华夏芜湖华消消防设备有限公司,五金机电商贸城一期B区1幢118-120号,"117.320231,31.828659",13956160076
安徽省,合肥市,蜀山区,合肥蜀山鸿运消防建材成套,望江西路88号南七五金机电大市场F16-17,"117.243549,31.833128",0551-65501110;18949889888
安徽省,合肥市,包河区,上海港合(阀门)实业有限公司广州海安消防设备有限公司,二环南路安徽国际五金商贸城C区11栋3层附近,"117.324704,31.825589",0551-62786493;15155100599
安徽省,合肥市,包河区,上海信核阀门有限公司固正消防设备有限公司安徽销售处,尧渡河路,"117.325790,31.826101",0551-62785112;13739266673
安徽省,合肥市,包河区,暂无数据,暂无数据,"117.326036,31.827081",0551-62786432;13855146858
安徽省,合肥市,包河区,正泰电器麦斯朗消防上上电缆绿宝电缆,安徽省合肥市包河区五金城A区15栋31-32,"117.320360,31.824641",0551-62786176;13075559845;0551-62787678
安徽省,合肥市,包河区,暂无数据,暂无数据,"117.322133,31.825975",15256527944
安徽省,合肥市,蜀山区,道圆建设工程有限公司,高新区创新大道置地创新中心1007室,"117.133221,31.849192",15056966633
安徽省,合肥市,庐阳区,兆峰集团,天河路332号,"117.287561,31.926409",0551-65671888;0551-65501167
安徽省,合肥市,瑶海区,合肥国桥家居用品有限公司,瑶海工业园新汴河路89号(新站消防隔壁),"117.369510,31.892477",0551-64222226
安徽省,合肥市,庐江县,庐江钢材消防器材管件配件批发,五里路安德利广场向北160米,"117.272704,31.263582",13033006543;18755107390
安徽省,合肥市,包河区,安徽宸铭物资有限公司,淝河镇安徽国际五金机电商贸城三期A区2幢109号,"117.321532,31.824951",0551-62785667
安徽省,合肥市,包河区,合肥泽诺消防设备有限公司灭火器维修厂,繁华大道辅路,"117.320471,31.793452",15375264119
安徽省,合肥市,瑶海区,畅阳劳保,安徽轻工商城8栋105号,"117.294274,31.881510",13965043099;0551-65743188
安徽省,合肥市,包河区,暂无数据,暂无数据,"117.319877,31.828139",13955154442
安徽省,合肥市,包河区,合肥海邦灭火器维修厂,东流路与金寨路高架入口交叉口北100米,"117.256991,31.817170",0551-63527280
安徽省,合肥市,瑶海区,仰望锅炉(明光路),明光路2号门古井丰水源26栋,"117.299295,31.873710",0551-64290163;13805516110
安徽省,合肥市,肥东县,GORSSI广亚铝材系统门窗,青年路万家消防工业园,"117.403371,31.826618",13856990069
安徽省,合肥市,包河区,暂无数据,暂无数据,"117.326081,31.825617",0551-62785109;0551-62785220;13965135197
安徽省,合肥市,肥东县,暂无数据,暂无数据,"117.413885,31.836816",0551-62519823;18855125027
安徽省,合肥市,肥东县,鑫源丝网,华东建材城A区115栋26-28号,"117.415746,31.838303",0551-62519901;15155951885
安徽省,合肥市,包河区,暂无数据,暂无数据,"117.322911,31.826413",0551-62785236;18326093733
安徽省,合肥市,包河区,焱安消防设备,二期B区19幢188号,"117.320293,31.827000",0551-62762589;13695659234
安徽省,合肥市,包河区,暂无数据,暂无数据,"117.322992,31.825697",0551-62786036;13866164711
安徽省,合肥市,肥东县,肥东县消防大队,暂无数据,"117.453361,31.871497",0551-67751199;0551-67711346
安徽省,合肥市,包河区,新辉消防,竹西路,"117.272438,31.808708",0551-63664480;13705690029
安徽省,合肥市,蜀山区,红门消防学校,经开区紫云路与合掌路交口南300米红门集团,"117.207,31.741911",0551-63456119
安徽省,合肥市,蜀山区,暂无数据,暂无数据,"117.213628,31.837785",13905696969
安徽省,合肥市,蜀山区,合肥市蜀山区消防大队,南七街道望江西路94号-5号,"117.257570,31.830346",0551-65164519
安徽省,合肥市,包河区,合肥奇速消防,五金商贸城三期E区1栋138号,"117.323362,31.826245",13856967116
安徽省,合肥市,肥西县,强盾消防,包公路285号,"117.178531,31.733522",13965001687
安徽省,合肥市,包河区,海邦消防,东流路与金寨路高架入口交叉口西北50米,"117.256915,31.816750",0551-63527280
安徽省,合肥市,瑶海区,兴安消防,方庙街道临泉路五金大市场4栋16号,"117.328904,31.876234",0551-65259919;15856983695
安徽省,合肥市,庐江县,永安消防,军二西路146号,"117.279469,31.254399",0551-87320381;13705652998
安徽省,合肥市,巢湖市,富安消防,向阳路14号,"117.878531,31.601117",18905659119
安徽省,合肥市,肥东县,安泰消防,店埠镇龙泉西路93号,"117.455309,31.879780",13966711658;13966711698
安徽省,合肥市,巢湖市,暂无数据,暂无数据,"117.881939,31.602566",13965443410
安徽省,合肥市,瑶海区,清大东方消防学校(合肥校区),裕丰路和平小学南区旁边,"117.312171,31.851729",0551-65860119;0551-65600119;18096408119
安徽省,合肥市,包河区,浙江港龙消防,淝河镇国际五金商贸城3期B区22栋121号,"117.322205,31.826307",0551-62785719;15209894119
安徽省,合肥市,包河区,龙轩水暖消防,国际五金机电商贸城三期C区2幢106-108号,"117.325925,31.827066",0551-62786604;18326663161
安徽省,合肥市,蜀山区,卓伟消防,葛洲坝国际中心1505,"117.193110,31.785478",0551-63369277
安徽省,合肥市,瑶海区,警晓消防,瑶海西路华府竹丝苑北苑30栋店铺,"117.324973,31.890156",0551-62240979
安徽省,合肥市,肥东县,合肥海达消防配件,华东国际建材中心E区105栋10-12号,"117.411402,31.836354",0551-64370688;13956017996
安徽省,合肥市,包河区,暂无数据,暂无数据,"117.322646,31.826661",0551-62787176;13514978887
安徽省,合肥市,瑶海区,淮海消防安徽办事处,曹冲糖酒城37栋10号,"117.355041,31.864252",18455101756;18326056119
安徽省,合肥市,瑶海区,合肥鑫鸿消防经营部,卧龙路附近,"117.347310,31.923143",13856042086
安徽省,合肥市,庐阳区,暂无数据,暂无数据,"117.276977,31.871353",0551-65122119
安徽省,合肥市,包河区,凯达水暖消防批发中心,三期B区21栋116号,"117.321604,31.826813",17155598989
安徽省,合肥市,蜀山区,合肥安泰消防职业技能学校,暂无数据,"117.256873,31.866567",0551-63661119
安徽省,合肥市,包河区,合肥顺鼎消防设备有限公司,合肥市包河区五金机电商贸城C区12栋东50米,"117.326354,31.825485",13865900012;18855158453
安徽省,合肥市,包河区,安徽君辉消防设备有限公司,尧渡河路安徽国际五金机电商贸城三期c区12栋东50米,"117.326952,31.825626",13865900012;18855158453
安徽省,合肥市,肥西县,合肥云邦消防职业培训学校,青龙潭路联宝公寓出口加工区1栋1层,"117.189442,31.736357",0551-68937009
安徽省,合肥市,庐江县,庐江消防管件钢管批发,五里中路安德利广场向北160米,"117.272600,31.263396",13033006543;18755107390
安徽省,合肥市,蜀山区,合肥优源消防职业培训学校,高新区天达路71号华亿科技园B1栋11层,"117.200708,31.844373",0551-63692370
安徽省,合肥市,包河区,暂无数据,暂无数据,"117.322595,31.827550",18119619921;18256594499
安徽省,合肥市,包河区,合肥珉安消防设备有限公司,五金机电商贸城3期B区28栋107-108,"117.322087,31.826556",0551-62786706;0551-67670257;13865978798
安徽省,合肥市,肥东县,合肥安鼎消防设备有限公司,龙泉西路与龙泉路交叉口南100米,"117.444266,31.875916",13855169220
安徽省,合肥市,庐阳区,力承消防职业培训学校,耀远路372号1栋1001,"117.276682,31.922240",18855131313
安徽省,合肥市,肥东县,三徽机消防设备,暂无数据,"117.412274,31.838165",13956089477;15155177551
安徽省,合肥市,肥西县,安泰消防培训学校肥西分校,金寨南路与站前路交叉口名邦广场财富大厦19层1905室,"117.153378,31.713693",0551-68778119
安徽省,合肥市,包河区,鑫徽通建材圣飞消防设备,国际五金机电城三期B区24栋105-106号,"117.322491,31.825768",0551-62785156;13695659037
安徽省,合肥市,肥东县,合肥隆宗商贸有限公司,万家消防工程有限公司02幢,"117.402748,31.826865",13696526033
安徽省,合肥市,庐江县,柜吧整体橱柜衣柜,"周瑜大道与移湖里交口,向东50米加油站东侧(老消防队隔壁）","117.279278,31.254460",13355518115;13339018115
安徽省,合肥市,蜀山区,华润万象城管理中心,荷叶地街道华润大厦b座,"117.229340,31.799450",0551-65507119
安徽省,合肥市,瑶海区,腾阳汽车维修服务中心,"京商贸城H区正新轮胎,消防大队对面,EU栋114","117.341442,31.928082",17717325461
安徽省,合肥市,包河区,铭泰汽车美容维修服务中心,内蒙路与繁华大道交叉口南300米消防队对面,"117.334222,31.792571",15056085893
安徽省,合肥市,庐江县,安徽合肥庐江经济开发区管理委员会,庐城镇移湖西路15号(消防队隔壁),"117.254730,31.249449",0551-82561511
安徽省,合肥市,蜀山区,马哥农家菜(暂停营业),赵老家村民组消防队向东100米停车场,"117.057921,31.850936",18056027075
安徽省,合肥市,庐阳区,暂无数据,暂无数据,"117.283357,31.879429",0551-65627289
安徽省,合肥市,巢湖市,暂无数据,暂无数据,"117.877571,31.599750",13305650207
安徽省,合肥市,巢湖市,鼎合汽车服务,",半汤路,消防支队旁,鼎合汽车修理厂","117.897684,31.626484",15056253046;13966395901
安徽省,合肥市,庐阳区,百川名品(双岗店),长城·顺馨公寓102号(白水坝消防队西50米),"117.282682,31.879428",0551-65533109;15056917372
安徽省,合肥市,肥东县,大运生活超市,万家消防工程有限公司02幢,"117.402736,31.826869",13696526033
安徽省,合肥市,蜀山区,梧桐本色棉小铺品质生活馆,望江西路与肥西路交叉口消防大队往西50米,"117.257057,31.830363",18297996731
安徽省,合肥市,肥东县,暂无数据,暂无数据,"117.424020,31.843500",0551-67799772
安徽省,合肥市,蜀山区,暂无数据,暂无数据,"117.232706,31.831325",0551-65166719
安徽省,合肥市,包河区,曙光雅苑菜鸟驿站,芜湖路街道桐城南路429号静安曙光雅苑2号楼中心消防通道一楼,"117.280417,31.846231",4001787878
安徽省,合肥市,蜀山区,暂无数据,暂无数据,"117.256907,31.830380",18555684230
安徽省,合肥市,包河区,暂无数据,暂无数据,"117.317272,31.825648",15755101566;13966723453
安徽省,合肥市,包河区,正泰电器合肥专营店,五金机电商贸城A区南广场正泰,"117.317459,31.827120",18855157376
安徽省,合肥市,巢湖市,亚兴快捷宾馆,半汤路消防队对面,"117.896861,31.627839",0551-82363222
安徽省,合肥市,庐阳区,暂无数据,暂无数据,"117.283302,31.879487",0551-65627289
安徽省,合肥市,蜀山区,合肥华润万象城,潜山路111号,"117.230688,31.799462",0551-65708880
安徽省,合肥市,包河区,合肥市公安局包河分局,包河大道118号,"117.307021,31.795252",0551-63359110;0551-63357708
安徽省,合肥市,蜀山区,暂无数据,暂无数据,"117.256875,31.830384",0551-65133788
